Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
1064,28151716858409,3299009150,Telenor,03496609930,8941006220468367105,COSMOS
1065,28151717185302,3698015221,Telenor,03401928448,8941006090527911464,COSMOS
1066,28151717387700,3698063674,Telenor,03496613813,006220468367147,COSMOS
1067,28151717756100,3698033984,Ufone,03344736686,8941003414341216646,COSMOS
1068,28151710769100,3698028731,Ufone,03320954731,8941003414351590000,COSMOS
1069,28151710879407,3698015685,Telenor,03471491182,,COSMOS
1070,28151715509501,3299009244,Telenor,03409746914,89410060905278996055,COSMOS
1071,28151715509600,3698015429,Telenor,03401923309,8941006090527905755,COSMOS
1072,28151715510105,2999001836,Ufone,03313650619,894100341543175,COSMOS
1073,28151715510106,2999001779,Ufone,03313648972,894100341543175,COSMOS
1074,28151715510107,2999001737,Ufone,03313644613,894100341543175,COSMOS
1075,28151715510108,2999001535,Ufone,03313632708,894100341543175,COSMOS
1076,28151715515920,2999001632,Ufone,03313639745,894100341543175,COSMOS
1077,28151715515921,2999001750,Ufone,03313646447,894100341543175,COSMOS
1078,28151715515922,3299001509,Ufone,03322616824,89410034154317593788,COSMOS
1079,28151715533907,2999001799,Ufone,03313649498,894100341543175,COSMOS
1080,28151715656200,2999001740,Ufone,03313644679,894100341543175,COSMOS
1081,28151715669902,2999001752,Ufone,03313646513,894100341543175,COSMOS
1082,28151715680900,3698015423,Telenor,03401923607,8941006090527906045,COSMOS
1083,28151715717700,2999001561,Ufone,03313634072,894100341543175,COSMOS
1084,28151715731300,3698015145,Telenor,03401923481,8941006090527905922,COSMOS
1085,28151715732301,3698060221,Jazz,03061120679,410018408153344,COSMOS
1086,28151715736201,3698041590,Telenor,03401925469,8941006090527907846,COSMOS
1087,28151715785401,3698053632,Ufone,03356234652,8941003414361123660,COSMOS
1088,28151715796901,2999001706,Ufone,03313643427,894100341543175,COSMOS
1089,28151715825500,3698063466,Telenor,03496613850,006220468367149,COSMOS
1090,28151715838201,3698024494,Ufone,03327701866,8941003414261110975,COSMOS
1091,28151715864102,3698028595,Ufone,03327165504,8941003414361117702,COSMOS
1092,28151717191800,3698041952,Ufone,03360824928,8941003414331747560,COSMOS
1093,28151717314000,3698060321,Jazz,03061120781,410018408153444,COSMOS
1094,28151730545800,3698015681,Telenor,03401923523,8941006090527905963,COSMOS
1095,28151730554800,3698042785,Ufone,03360877174,8941003414331748393,COSMOS
1096,28151730578400,3698059440,Zong,03164492683,899204041113172364,COSMOS
1097,28151730687149,3698015662,Telenor,03401928528,8941006090527911543,COSMOS
1098,28151730692600,3698036638,Ufone,03344914856,8941003415451703444,COSMOS
1099,28151730703310,2999001829,Ufone,03313650571,894100341543175,COSMOS
1100,28151730735900,3698061198,Telenor,03401923423,8941006090527905867,COSMOS
1101,28151730746500,3698024197,Ufone,03318756901,894100341426111067,COSMOS
1102,28151730784100,3698015763,Telenor,03401923524,8941006090527905964,COSMOS
1103,28151730784200,3698015352,Telenor,03401923348,8941006090527905792,COSMOS
1104,28151730791600,3698015747,Telenor,03401923349,8941006090527905793,COSMOS
1105,28151730791602,3698034126,Ufone,03344738144,894100341434121678,COSMOS
1106,28151730793101,3698059479,Zong,03164492722,899204041113172403,COSMOS
1107,28151730793201,3698059447,Zong,03164492690,899204041113172371,COSMOS
1108,28151730841203,3698015332,Telenor,03471491623,,COSMOS
1109,28151730851900,3698015434,Telenor,03401928520,8941006090527911535,COSMOS
1110,28151730855900,3698015254,Telenor,03401923233,8941006090527905680,COSMOS
