Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
2065,30121411276401,3299011112,Zong,03171711823,8992042403180367886F,COSMOS
2066,30121411397700,3299012924,Ufone,03328021125,89410034154610272189,COSMOS
2067,30121411397701,3299012803,Ufone,03328019958,89410034154610271967,COSMOS
2068,30121412271604,3299012802,Ufone,03328019593,89410034154610271645,COSMOS
2069,28121410273800,3299025333,Zong,03170171672,8992042403180396216F,COSMOS
2070,28121410583800,3299015638,Zong,03165937496,8992042403180405967F,COSMOS
2071,28121410583900,3299011145,Zong,03165937497,8992042403180405975F,COSMOS
2072,28121410586500,3299010679,Ufone,03328012744,89410034154610264376,COSMOS
2073,28121410586600,3299015507,Ufone,03344930962,89410034154517047080,COSMOS
2074,28121410586800,3299010767,Zong,03162283548,8992042403180414860F,COSMOS
2075,28121410587500,3299025331,Zong,03170171671,8992042403180396208F,COSMOS
2076,28121410587501,3299011142,Zong,03162283549,8992042403180414878F,COSMOS
2077,28121410587600,3299011143,Ufone,03328021120,89410034154610272171,COSMOS
2078,28121410588000,3299010769,Zong,03162283950,8992042403180414084F,COSMOS
2079,28121410588001,3299015509,Ufone,03313489549,89410034154517127502,COSMOS
2080,28121410588100,3299015506,Zong,03104262355,8992042403180248839F,COSMOS
2081,30121410583801,3299010768,Zong,03162283536,8992042403180414761F,COSMOS
2082,30121410587502,3299015637,Zong,03112747101,8992042303180042226F,COSMOS
2083,28121410586400,3299022774,Ufone,03353409778,89410034154413721994,COSMOS
2084,28121412270501,3299023735,Zong,03170172249,8992042403180399475F,COSMOS
2085,28121412277401,3299022827,Zong,03102296148,8992042403180441012F,COSMOS
2086,28121412277404,3299022828,Ufone,03313490155,89410034154517127718,COSMOS
2087,28121412277800,3299013386,Zong,03104261661,8992042403180243764F,COSMOS
2088,28121412277801,3299013390,Zong,03104261659,8992042403180243756F,COSMOS
2089,28121412314600,3299022926,Zong,03170171649,8992042403180396042F,COSMOS
2090,28121412314700,3299022927,Zong,03170171648,8992042403180396034F,COSMOS
2091,28121412314801,3299023731,Zong,03170172189,8992042403180399160F,COSMOS
2092,28121412314900,3299022681,Ufone,03353409791,89410034154413722026,COSMOS
2093,28121412314901,3299012940,Ufone,03328025136,89410034154610251258,COSMOS
2094,28121412314902,3299022682,Ufone,03353409785,89410034154413722000,COSMOS
2095,28121412315200,3299021955,Ufone,03353409801,89410034154413722042,COSMOS
2096,28121412315400,3299023733,Zong,03170171647,8992042403180396026F,COSMOS
2097,28121412316000,3299022684,Ufone,03353409794,89410034154413722034,COSMOS
2098,28121412316100,3299013389,Zong,03104262357,8992042403180248847F,COSMOS
2099,28121412316200,3299012939,Zong,03112747383,8992042303180042408F,COSMOS
2100,28121412316203,3299024540,Zong,03108153170,8992042403180448561F,COSMOS
2101,30121411911302,3299012936,Zong,03112747380,8992042303180042382F,COSMOS
2102,30121411914000,3299013421,Ufone,03328019968,89410034154610271975,COSMOS
2103,30121412018401,3299022713,Ufone,03313401791,89410034154517079398,COSMOS
2104,30121412253401,3299021969,Ufone,03344931328,89410034154517047585,COSMOS
2105,30121412253402,3299021968,Ufone,03344931353,89410034154517047593,COSMOS
2106,30121412278001,3299021966,Ufone,03313489548,89410034154517127494,COSMOS
2107,30121412314800,3299022826,Ufone,03313490141,89410034154517127700,COSMOS
2108,30121412315000,3299022685,Ufone,03313401792,89410034154517079406,COSMOS
2109,30121412316400,3299011200,Ufone,03328024887,89410034154610275968,COSMOS
2110,30121412316600,3299022829,Ufone,03313490119,89410034154517127692,COSMOS
2111,30121412316601,3299011201,Zong,03165937438,8992042403180405439F,COSMOS
2112,30121412375601,3299015510,Ufone,03344931553,89410034154517047726,COSMOS
2113,30121411447100,3299011217,Ufone,03328014210,89410034154610266116,COSMOS
2114,28121410768700,3299012757,Ufone,03328025296,89410034154610251449,COSMOS
2115,28121411336600,3299011115,Ufone,03328019766,89410034154610271835,COSMOS
2116,28121411374600,3299015624,Ufone,03328031320,89410034154610257727,COSMOS
2117,30121411039903,3299012759,Zong,03165937447,8992042403180405512F,COSMOS
2118,30121411332600,3299011234,Ufone,03328014198,89410034154610266082,COSMOS
2119,30121411336601,3299012923,Ufone,03328021491,89410034154610272486,COSMOS
2120,30121411336700,3299015625,Ufone,03328031470,89410034154610257735,COSMOS
2121,30121412316700,3299011180,Ufone,03328018510,89410034154610270639,COSMOS
2122,28121410233600,3299012922,Telenor,03498377540,89410062404728767769,COSMOS
2123,28121410587300,3299010678,Zong,03171711809,8992042403180367779F,COSMOS
2124,28121411824400,3299023040,Ufone,03353409823,89410034154413722091,COSMOS
2125,28121411867500,3299022772,Ufone,03353409825,89410034154413722109,COSMOS
2126,28121411914002,3299010676,Ufone,03328019973,89410034154610272007,COSMOS
2127,28121411914004,3299021827,Ufone,03344935787,89410034154517050555,COSMOS
2128,28121411914300,3299013292,Zong,03112747004,8992042303180042192F,COSMOS
2129,28121411975002,3299013295,Ufone,03344935908,89410034154517050712,COSMOS
2130,28121411975003,3299020068,Ufone,03344935899,89410034154517050704,COSMOS
2131,28121411975201,3299013425,Zong,03165937498,8992042403180405983F,COSMOS
2132,28121412271602,3299013387,Ufone,03344926648,89410034154517043840,COSMOS
2133,28121412271603,3299022773,Ufone,03328013023,89410034154610264772,COSMOS
2134,30121410041101,3299013422,Ufone,03328031558,89410034154610258097,COSMOS
2135,30121410586900,3299011198,Zong,03162283559,8992042403180414969F,COSMOS
2136,30121411132700,3299011243,Ufone,03328013208,89410034154610264913,COSMOS
2137,30121411914003,3299010677,Ufone,03328019971,89410034154610271991,COSMOS
2138,30121411914005,3299013424,Ufone,03328021492,89410034154610272494,COSMOS
2139,30121411914301,3299013291,Zong,03112747008,8992042303180042200F,COSMOS
2140,30121411914400,3299011242,Ufone,03328013248,89410034154610264954,COSMOS
2141,30121412271601,3299011241,Ufone,03328019969,89410034154610271983,COSMOS
2142,28121411315500,3299024539,Ufone,03313490327,89410034154517127759,COSMOS
2143,28121411315501,3299012921,Ufone,03328021057,89410034154610272098,COSMOS
2144,28121411393100,3299015622,Ufone,03344930972,89410034154517047098,COSMOS
2145,30121411039901,3299012805,Telenor,03498368453,89410062404728765235,COSMOS
2146,30121411315502,3299011114,Ufone,03328013150,89410034154610264863,COSMOS
