Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
225,29159161078927,2998007277,Ufone,03313698514,894100341543175,COSMOS
226,29159161078928,2998007286,Ufone,03313698759,894100341543175,COSMOS
227,29159161078935,2998007315,Ufone,03320030868,894100341543175,COSMOS
228,29159161177502,2998007301,Ufone,03313699496,894100341543175,COSMOS
229,29159161183806,2998007324,Ufone,03320306870,894100341543175,COSMOS
230,29159161245218,2998007331,Ufone,03320312549,894100341543175,COSMOS
231,29159161245222,2998007325,Ufone,03320307556,894100341543175,COSMOS
232,29159161245810,2998007278,Ufone,03313698582,894100341543175,COSMOS
233,29159161253513,2998007326,Ufone,03320308961,894100341543175,COSMOS
234,29159161275402,2998007355,Ufone,03320326579,894100341543175,COSMOS
235,29159161283103,2998007305,Ufone,03313699704,894100341543175,COSMOS
236,29159160935202,2998007345,Ufone,03320319569,894100341543175,COSMOS
237,29159160935610,2998007338,Ufone,03320317058,894100341543175,COSMOS
238,29159160962109,2998007314,Ufone,03320030755,894100341543175,COSMOS
239,29159161012405,2998007340,Ufone,03320317357,894100341543175,COSMOS
240,29159161012600,2998007287,Ufone,03313698762,894100341543175,COSMOS
241,29159161018201,2998007335,Ufone,03320315378,894100341543175,COSMOS
242,29159161033910,2998007319,Ufone,03320302496,894100341543175,COSMOS
243,29159161045310,2998007333,Ufone,03320313056,894100341543175,COSMOS
244,29159161045315,2998007352,Ufone,03320325195,894100341543175,COSMOS
245,29159161045316,2998007304,Ufone,03313699580,894100341543175,COSMOS
246,29159161045320,2998007288,Ufone,03313698780,894100341543175,COSMOS
247,29159161075907,2998007342,Ufone,03320317897,894100341543175,COSMOS
248,29159161077903,2998007306,Ufone,03313699721,894100341543175,COSMOS
249,29159161077904,2998007329,Ufone,03320310765,894100341543175,COSMOS
250,29159161077905,2998007308,Ufone,03313699738,894100341543175,COSMOS
251,29159161145205,2998007344,Ufone,03320319062,894100341543175,COSMOS
252,29159161145301,2998007327,Ufone,03320309385,894100341543175,COSMOS
253,29159161145404,2998007302,Ufone,03313699525,894100341543175,COSMOS
254,29159161184103,2998007282,Ufone,03313698637,894100341543175,COSMOS
255,29159161216800,2998007348,Ufone,03320319937,894100341543175,COSMOS
256,29159161395301,2998007279,Ufone,03313695523,894100341543175,COSMOS
257,29159161413502,2998007328,Ufone,03320310714,894100341543175,COSMOS
258,29159161419701,2998007281,Ufone,03313698616,894100341543175,COSMOS
259,29159161428901,2998007300,Ufone,03313699473,894100341543175,COSMOS
260,29159161462601,2998007293,Ufone,03313698979,894100341543175,COSMOS
261,29159161502102,2998007310,Ufone,03313699862,894100341543175,COSMOS
262,29159160611900,2998007296,Ufone,03313699161,894100341543175,COSMOS
263,29159160661201,2998007309,Ufone,03313699759,894100341543175,COSMOS
264,29159160679200,2998007276,Ufone,03313698431,894100341543175,COSMOS
265,29159160711400,2998007322,Ufone,03320303720,894100341543175,COSMOS
266,29159161382803,2998007336,Ufone,03320316129,894100341543175,COSMOS
267,29159160716400,2998007350,Ufone,03320320228,894100341543175,COSMOS
268,29159160718201,2998007294,Ufone,03313699077,894100341543175,COSMOS
269,29159161345901,2998007312,Ufone,03320030494,894100341543175,COSMOS
270,29159161346004,2998007313,Ufone,03320030727,894100341543175,COSMOS
