Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
16031,29153141082600,3698031909,Ufone,03315526291,8941003414351596381,COSMOS
16032,29153141082800,3698022303,Telenor,03401921954,8941006090527904436,COSMOS
16033,29153141082801,3698057731,Telenor,03409749409,8941006090527910739,COSMOS
16034,29153141082803,3698025681,Ufone,03314602625,00000003415441366523,COSMOS
16035,29153141083001,3698021590,Ufone,03313980956,8941003414231727734,COSMOS
16036,29153141083103,3698036156,Ufone,03327186043,8941003414361118336,COSMOS
16037,29153141083205,3698035680,Ufone,03327169683,8941003414361117860,COSMOS
16038,29153141083300,3698054510,Zong,03164492149,899204041113171835,COSMOS
16039,29153141083304,3698053585,Ufone,03356232657,8941003414361123613,COSMOS
16040,29153141083403,3698045058,Ufone,03318062297,8941003414331752319,COSMOS
16041,29153141083500,3698038347,Ufone,03347167294,8941003414361120027,COSMOS
16042,29153141083701,3698045336,Ufone,03318105949,894100341433175259,COSMOS
16043,29153141083704,3698034198,Ufone,03359370587,8941003414351593863,COSMOS
16044,29153141083801,3698031939,Ufone,03315526532,894100341435159641,COSMOS
16045,29153141084000,3698045303,Ufone,03318101583,894100341433175256,COSMOS
16046,29153141084200,3698025372,Ufone,03371420815,8941003414241195582,COSMOS
16047,29153141084300,3698045292,Ufone,03318098941,894100341433175255,COSMOS
16048,29153141084400,3698045403,Ufone,03318306643,894100341433175266,COSMOS
16049,29153141084406,3698031737,Ufone,03315524626,8941003414351596209,COSMOS
16050,29153141084410,3698045401,Ufone,03318306274,894100341433175266,COSMOS
16051,29153141084500,3698030020,Ufone,03359367343,8941003414351593577,COSMOS
16052,29153141084700,3698058851,Zong,03164492088,899204041113171775,COSMOS
16053,29153141084800,3698038220,Telenor,03409747039,8941006090527899727,COSMOS
16054,29153141084900,3698045287,Ufone,03318098471,894100341433175254,COSMOS
16055,29153141085000,3698045245,Ufone,03318089040,894100341433175250,COSMOS
16056,29153141085001,3698045423,Ufone,03318308592,894100341433175268,COSMOS
16057,29153141085005,3698045371,Ufone,03318301091,894100341433175263,COSMOS
16058,29153141085101,3698022428,Ufone,03348483494,8941003414251586886,COSMOS
16059,29153141085200,3698053528,Ufone,03327923821,8941003414331754374,COSMOS
16060,29153141085205,3698045234,Ufone,03318087701,894100341433175249,COSMOS
16061,29153141085300,3698029827,Ufone,03359364916,8941003414351593384,COSMOS
16062,29153141085400,3698030096,Ufone,03359368136,894100341435159365,COSMOS
16063,29153141085403,3698025637,Ufone,03371421086,894100341424119584,COSMOS
16064,29153141085500,3698057126,Telenor,03409748792,8941006090527901837,COSMOS
16065,29153141085600,3698030702,Ufone,03359374450,894100341435159425,COSMOS
16066,29153141085901,3698030439,Ufone,03359372065,894100341435159399,COSMOS
16067,29153141085903,3698045411,Ufone,03318307290,894100341433175267,COSMOS
16068,29153141086006,3698032408,Ufone,03325092955,8941003414351596880,COSMOS
16069,29153141088800,3698057155,Telenor,03409748821,8941006090527901866,COSMOS
16070,29153141061201,3698031677,Ufone,03315524005,8941003414351596149,COSMOS
16071,29153141061206,3698032933,Ufone,03365610546,8941003414351597405,COSMOS
16072,29153141061301,3698055228,Telenor,03409746784,8941006090527899479,COSMOS
16073,29153141063400,3698039474,Telenor,03401921070,8941006090527903579,COSMOS
16074,29153141063700,3698043947,Ufone,03310178648,894100341436112274,COSMOS
16075,29153141064100,3698055288,Telenor,03409746846,8941006090527899539,COSMOS
16076,29153141064501,3698041195,Telenor,03401925063,8941006090527907451,COSMOS
16077,29153141064700,3698024016,Ufone,03318754563,8941003414261110497,COSMOS
16078,29153141064701,3698036981,Ufone,03346267952,8941003414361110000,COSMOS
16079,29153141064900,3698057124,Telenor,03409748790,8941006090527901835,COSMOS
16080,29153141065200,3698044085,Ufone,03317583290,894100341436112287,COSMOS
16081,29153141065300,3698057333,Telenor,03409749003,8941006090527902044,COSMOS
16082,29153141065500,3698025540,Ufone,03371420986,894100341424119575,COSMOS
16083,29153141065600,3698040793,Telenor,03401920996,8941006090527903508,COSMOS
16084,29153141065800,3698021586,Ufone,03313980936,8941003414231727730,COSMOS
16085,29153141065900,3698034616,Ufone,03344764013,894100341434121727,COSMOS
16086,29153141066002,3698021213,Ufone,03313974670,8941003414231727357,COSMOS
16087,29153141066200,3698021573,Ufone,03313980765,8941003414231727717,COSMOS
16088,29153141066400,3698029910,Ufone,03359365933,8941003414351590000,COSMOS
16089,29153141066500,3698057157,Telenor,03409748823,8941006090527901868,COSMOS
16090,29153141067300,3698027543,Ufone,03349385863,8941003414341213700,COSMOS
16091,29153141067400,3698053502,Ufone,03327921811,8941003414331754348,COSMOS
16092,29153141067600,3698028299,No Telco,03698028299,1234567890000000000,COSMOS
16093,29153141067700,3698034151,Ufone,03344738297,8941003414341216813,COSMOS
16094,29153141067901,3698033252,Ufone,03344730702,8941003414341215914,COSMOS
16095,29153141068100,3698053393,Ufone,03327899670,8941003414331754239,COSMOS
16096,29153141068200,3698058106,Telenor,03409749803,8941006090527911114,COSMOS
16097,29153141068205,3698056081,Telenor,03409747658,8941006090527900000,COSMOS
16098,29153141068505,3698021205,Ufone,03313974494,8941003414231720000,COSMOS
16099,29153141068800,3698023510,Ufone,03318744053,894100341426110996,COSMOS
16100,29153141068900,3698021611,Ufone,03313981342,8941003414231727755,COSMOS
16101,29153141074501,3698056378,Telenor,03409747963,8941006090527900629,COSMOS
16102,29153141089200,3698045012,Ufone,03318057211,894100341433175227,COSMOS
16103,29153141093710,3698040475,Telenor,03401922103,8941006090527904582,COSMOS
16104,29153141090900,3698025651,Ufone,03359371769,8941003414351593949,COSMOS
16105,29153141091001,3698044094,Ufone,03317583663,894100341436112288,COSMOS
16106,29153141091005,3698043321,Ufone,03310160662,8941003414361122114,COSMOS
16107,29153141091008,3698044015,Ufone,03310179973,894100341436112280,COSMOS
16108,29153141091011,3698043332,Ufone,03310160677,894100341436112212,COSMOS
16109,29153141091013,3698058164,Telenor,03409749861,8941006090527911172,COSMOS
16110,29153141091015,3698043486,Ufone,03310165113,8941003414361122279,COSMOS
16111,29153141091018,3698043576,Ufone,03310168591,894100341436112236,COSMOS
16112,29153141091020,3698044408,Ufone,03320752740,894100341436112320,COSMOS
16113,29153141091028,3698054658,Telenor,03409745382,8941006090527898106,COSMOS
16114,29153141091032,3698043210,Zong,03152009794,899204140714060510,COSMOS
16115,29153141091035,3698058004,Telenor,03409749687,8941006090527911012,COSMOS
16116,29153141091036,3698027221,Ufone,03325092619,8941003414351596847,COSMOS
16117,29153141091103,3698057843,Telenor,03409749523,8941006090527910851,COSMOS
16118,29153141091201,3698043407,Ufone,03310162936,8941003414361122200,COSMOS
16119,29153141091212,3698043349,Ufone,03310161251,8941003414361122142,COSMOS
16120,29153141091214,3698059910,Jazz,03061120362,410018408153033,COSMOS
16121,29153141091220,3698043402,Ufone,03310162662,8941003414361122195,COSMOS
16122,29153141091300,3698036698,Ufone,03327198617,8941003414361118878,COSMOS
16123,29153141091301,3698044248,Ufone,03318784220,894100341436112304,COSMOS
16124,29153141091303,3698044332,Ufone,03318794653,894100341436112312,COSMOS
16125,29153141091308,3698044240,Ufone,03318783727,894100341436112303,COSMOS
16126,29153141091400,3698062373,Ufone,03317586203,8941003414361122929,COSMOS
16127,29153141091401,3698043301,Ufone,03310160125,8941003414361122094,COSMOS
